id, filename, upper_lat, upper_long, lower_lat, lower_long,0,1,2,3,4,5
,,,,,,1.0,N15E073_wgs84,16.000138888888888,72.99986111111112,14.999861111111109,74.0001388888889
,,,,,,1.0,N15E073_wgs84,16.000138888888888,72.99986111111112,14.999861111111109,74.0001388888889
